,AdjustmentPeriod,ShortSig,LongSig,TotalCap,Capital,NumOfStocks,Position,SR
963,80,190,440,213615.69976370002,59.64703670000017,1039.0,213556.052727,0.025301920782747418
964,20,210,440,155883.90089279998,22488.445435799982,649.0,133395.455457,0.0178520320550908
965,40,210,440,215943.9616883,126.96903829999928,1050.0,215816.99265,0.025886403818993323
966,60,210,440,204348.8776262,42.124584199998935,994.0,204306.753042,0.024425020629604804
967,80,210,440,213615.69976370002,59.64703670000017,1039.0,213556.052727,0.025301920782747418
968,20,230,440,155883.90089279998,22488.445435799982,649.0,133395.455457,0.0178520320550908
969,40,230,440,215943.9616883,126.96903829999928,1050.0,215816.99265,0.025886403818993323
970,60,230,440,204348.8776262,42.124584199998935,994.0,204306.753042,0.024425020629604804
971,80,230,440,213615.69976370002,59.64703670000017,1039.0,213556.052727,0.025301920782747418
972,20,250,440,155883.90089279998,22488.445435799982,649.0,133395.455457,0.0178520320550908
973,40,250,440,215943.9616883,126.96903829999928,1050.0,215816.99265,0.025886403818993323
974,60,250,440,204348.8776262,42.124584199998935,994.0,204306.753042,0.024425020629604804
975,80,250,440,213615.69976370002,59.64703670000017,1039.0,213556.052727,0.025301920782747418
976,20,270,440,155883.90089279998,22488.445435799982,649.0,133395.455457,0.0178520320550908
977,40,270,440,215943.9616883,126.96903829999928,1050.0,215816.99265,0.025886403818993323
978,60,270,440,204348.8776262,42.124584199998935,994.0,204306.753042,0.024425020629604804
979,80,270,440,213615.69976370002,59.64703670000017,1039.0,213556.052727,0.025301920782747418
980,20,290,440,155883.90089279998,22488.445435799982,649.0,133395.455457,0.0178520320550908
981,40,290,440,215943.9616883,126.96903829999928,1050.0,215816.99265,0.025886403818993323
982,60,290,440,204348.8776262,42.124584199998935,994.0,204306.753042,0.024425020629604804
983,80,290,440,213615.69976370002,59.64703670000017,1039.0,213556.052727,0.025301920782747418
984,20,310,440,155883.90089279998,22488.445435799982,649.0,133395.455457,0.0178520320550908
985,40,310,440,215943.9616883,126.96903829999928,1050.0,215816.99265,0.025886403818993323
986,60,310,440,204348.8776262,42.124584199998935,994.0,204306.753042,0.024425020629604804
987,80,310,440,213615.69976370002,59.64703670000017,1039.0,213556.052727,0.025301920782747418
988,20,330,440,155883.90089279998,22488.445435799982,649.0,133395.455457,0.0178520320550908
989,40,330,440,215943.9616883,126.96903829999928,1050.0,215816.99265,0.025886403818993323
990,60,330,440,204348.8776262,42.124584199998935,994.0,204306.753042,0.024425020629604804
991,80,330,440,213615.69976370002,59.64703670000017,1039.0,213556.052727,0.025301920782747418
992,20,350,440,155883.90089279998,22488.445435799982,649.0,133395.455457,0.0178520320550908
993,40,350,440,215943.9616883,126.96903829999928,1050.0,215816.99265,0.025886403818993323
994,60,350,440,204348.8776262,42.124584199998935,994.0,204306.753042,0.024425020629604804
995,80,350,440,213615.69976370002,59.64703670000017,1039.0,213556.052727,0.025301920782747418
996,20,370,440,155883.90089279998,22488.445435799982,649.0,133395.455457,0.0178520320550908
997,40,370,440,215943.9616883,126.96903829999928,1050.0,215816.99265,0.025886403818993323
998,60,370,440,204348.8776262,42.124584199998935,994.0,204306.753042,0.024425020629604804
999,80,370,440,213615.69976370002,59.64703670000017,1039.0,213556.052727,0.025301920782747418
1000,20,390,440,155883.90089279998,22488.445435799982,649.0,133395.455457,0.0178520320550908
1001,40,390,440,215943.9616883,126.96903829999928,1050.0,215816.99265,0.025886403818993323
1002,60,390,440,204348.8776262,42.124584199998935,994.0,204306.753042,0.024425020629604804
1003,80,390,440,213615.69976370002,59.64703670000017,1039.0,213556.052727,0.025301920782747418
1004,20,410,440,155883.90089279998,22488.445435799982,649.0,133395.455457,0.0178520320550908
1005,40,410,440,215943.9616883,126.96903829999928,1050.0,215816.99265,0.025886403818993323
1006,60,410,440,204348.8776262,42.124584199998935,994.0,204306.753042,0.024425020629604804
1007,80,410,440,213615.69976370002,59.64703670000017,1039.0,213556.052727,0.025301920782747418
1008,20,430,440,155883.90089279998,22488.445435799982,649.0,133395.455457,0.0178520320550908
1009,40,430,440,215943.9616883,126.96903829999928,1050.0,215816.99265,0.025886403818993323
1010,60,430,440,204348.8776262,42.124584199998935,994.0,204306.753042,0.024425020629604804
1011,80,430,440,213615.69976370002,59.64703670000017,1039.0,213556.052727,0.025301920782747418
1012,20,10,460,157180.82787015,23990.912406149986,648.0,133189.91546400002,0.022347896069053345
1013,40,10,460,199867.4818696,82.60867359999656,972.0,199784.873196,0.02540236383260083
1014,60,10,460,195768.53493825,94.4616022500004,952.0,195674.073336,0.02453469653493378
1015,80,10,460,195134.86150565,77.40814864999629,949.0,195057.45335700002,0.024285931446287424
1016,20,30,460,157180.82787015,23990.912406149986,648.0,133189.91546400002,0.022347896069053345
1017,40,30,460,199867.4818696,82.60867359999656,972.0,199784.873196,0.02540236383260083
1018,60,30,460,195768.53493825,94.4616022500004,952.0,195674.073336,0.02453469653493378
1019,80,30,460,195134.86150565,77.40814864999629,949.0,195057.45335700002,0.024285931446287424
1020,20,50,460,157180.82787015,23990.912406149986,648.0,133189.91546400002,0.022347896069053345
1021,40,50,460,199867.4818696,82.60867359999656,972.0,199784.873196,0.02540236383260083
1022,60,50,460,195768.53493825,94.4616022500004,952.0,195674.073336,0.02453469653493378
1023,80,50,460,195134.86150565,77.40814864999629,949.0,195057.45335700002,0.024285931446287424
1024,20,70,460,157180.82787015,23990.912406149986,648.0,133189.91546400002,0.022347896069053345
1025,40,70,460,199867.4818696,82.60867359999656,972.0,199784.873196,0.02540236383260083
1026,60,70,460,195768.53493825,94.4616022500004,952.0,195674.073336,0.02453469653493378
1027,80,70,460,195134.86150565,77.40814864999629,949.0,195057.45335700002,0.024285931446287424
1028,20,90,460,157180.82787015,23990.912406149986,648.0,133189.91546400002,0.022347896069053345
1029,40,90,460,199867.4818696,82.60867359999656,972.0,199784.873196,0.02540236383260083
1030,60,90,460,195768.53493825,94.4616022500004,952.0,195674.073336,0.02453469653493378
1031,80,90,460,195134.86150565,77.40814864999629,949.0,195057.45335700002,0.024285931446287424
1032,20,110,460,157180.82787015,23990.912406149986,648.0,133189.91546400002,0.022347896069053345
1033,40,110,460,199867.4818696,82.60867359999656,972.0,199784.873196,0.02540236383260083
1034,60,110,460,195768.53493825,94.4616022500004,952.0,195674.073336,0.02453469653493378
1035,80,110,460,195134.86150565,77.40814864999629,949.0,195057.45335700002,0.024285931446287424
1036,20,130,460,157180.82787015,23990.912406149986,648.0,133189.91546400002,0.022347896069053345
1037,40,130,460,199867.4818696,82.60867359999656,972.0,199784.873196,0.02540236383260083
1038,60,130,460,195768.53493825,94.4616022500004,952.0,195674.073336,0.02453469653493378
1039,80,130,460,195134.86150565,77.40814864999629,949.0,195057.45335700002,0.024285931446287424
1040,20,150,460,157180.82787015,23990.912406149986,648.0,133189.91546400002,0.022347896069053345
1041,40,150,460,199867.4818696,82.60867359999656,972.0,199784.873196,0.02540236383260083
1042,60,150,460,195768.53493825,94.4616022500004,952.0,195674.073336,0.02453469653493378
1043,80,150,460,195134.86150565,77.40814864999629,949.0,195057.45335700002,0.024285931446287424
1044,20,170,460,157180.82787015,23990.912406149986,648.0,133189.91546400002,0.022347896069053345
1045,40,170,460,199867.4818696,82.60867359999656,972.0,199784.873196,0.02540236383260083
1046,60,170,460,195768.53493825,94.4616022500004,952.0,195674.073336,0.02453469653493378
1047,80,170,460,195134.86150565,77.40814864999629,949.0,195057.45335700002,0.024285931446287424
1048,20,190,460,157180.82787015,23990.912406149986,648.0,133189.91546400002,0.022347896069053345
1049,40,190,460,199867.4818696,82.60867359999656,972.0,199784.873196,0.02540236383260083
1050,60,190,460,195768.53493825,94.4616022500004,952.0,195674.073336,0.02453469653493378
1051,80,190,460,195134.86150565,77.40814864999629,949.0,195057.45335700002,0.024285931446287424
1052,20,210,460,157180.82787015,23990.912406149986,648.0,133189.91546400002,0.022347896069053345
1053,40,210,460,199867.4818696,82.60867359999656,972.0,199784.873196,0.02540236383260083
1054,60,210,460,195768.53493825,94.4616022500004,952.0,195674.073336,0.02453469653493378
1055,80,210,460,195134.86150565,77.40814864999629,949.0,195057.45335700002,0.024285931446287424
1056,20,230,460,157180.82787015,23990.912406149986,648.0,133189.91546400002,0.022347896069053345
1057,40,230,460,199867.4818696,82.60867359999656,972.0,199784.873196,0.02540236383260083
1058,60,230,460,195768.53493825,94.4616022500004,952.0,195674.073336,0.02453469653493378
1059,80,230,460,195134.86150565,77.40814864999629,949.0,195057.45335700002,0.024285931446287424
1060,20,250,460,157180.82787015,23990.912406149986,648.0,133189.91546400002,0.022347896069053345
1061,40,250,460,199867.4818696,82.60867359999656,972.0,199784.873196,0.02540236383260083
1062,60,250,460,195768.53493825,94.4616022500004,952.0,195674.073336,0.02453469653493378
1063,80,250,460,195134.86150565,77.40814864999629,949.0,195057.45335700002,0.024285931446287424
1064,20,270,460,157180.82787015,23990.912406149986,648.0,133189.91546400002,0.022347896069053345
1065,40,270,460,199867.4818696,82.60867359999656,972.0,199784.873196,0.02540236383260083
1066,60,270,460,195768.53493825,94.4616022500004,952.0,195674.073336,0.02453469653493378
1067,80,270,460,195134.86150565,77.40814864999629,949.0,195057.45335700002,0.024285931446287424
1068,20,290,460,157180.82787015,23990.912406149986,648.0,133189.91546400002,0.022347896069053345
1069,40,290,460,199867.4818696,82.60867359999656,972.0,199784.873196,0.02540236383260083
1070,60,290,460,195768.53493825,94.4616022500004,952.0,195674.073336,0.02453469653493378
1071,80,290,460,195134.86150565,77.40814864999629,949.0,195057.45335700002,0.024285931446287424
1072,20,310,460,157180.82787015,23990.912406149986,648.0,133189.91546400002,0.022347896069053345
1073,40,310,460,199867.4818696,82.60867359999656,972.0,199784.873196,0.02540236383260083
1074,60,310,460,195768.53493825,94.4616022500004,952.0,195674.073336,0.02453469653493378
1075,80,310,460,195134.86150565,77.40814864999629,949.0,195057.45335700002,0.024285931446287424
1076,20,330,460,157180.82787015,23990.912406149986,648.0,133189.91546400002,0.022347896069053345
1077,40,330,460,199867.4818696,82.60867359999656,972.0,199784.873196,0.02540236383260083
1078,60,330,460,195768.53493825,94.4616022500004,952.0,195674.073336,0.02453469653493378
1079,80,330,460,195134.86150565,77.40814864999629,949.0,195057.45335700002,0.024285931446287424
1080,20,350,460,157180.82787015,23990.912406149986,648.0,133189.91546400002,0.022347896069053345
1081,40,350,460,199867.4818696,82.60867359999656,972.0,199784.873196,0.02540236383260083
1082,60,350,460,195768.53493825,94.4616022500004,952.0,195674.073336,0.02453469653493378
1083,80,350,460,195134.86150565,77.40814864999629,949.0,195057.45335700002,0.024285931446287424
1084,20,370,460,157180.82787015,23990.912406149986,648.0,133189.91546400002,0.022347896069053345
1085,40,370,460,199867.4818696,82.60867359999656,972.0,199784.873196,0.02540236383260083
1086,60,370,460,195768.53493825,94.4616022500004,952.0,195674.073336,0.02453469653493378
1087,80,370,460,195134.86150565,77.40814864999629,949.0,195057.45335700002,0.024285931446287424
1088,20,390,460,157180.82787015,23990.912406149986,648.0,133189.91546400002,0.022347896069053345
1089,40,390,460,199867.4818696,82.60867359999656,972.0,199784.873196,0.02540236383260083
1090,60,390,460,195768.53493825,94.4616022500004,952.0,195674.073336,0.02453469653493378
1091,80,390,460,195134.86150565,77.40814864999629,949.0,195057.45335700002,0.024285931446287424
1092,20,410,460,157180.82787015,23990.912406149986,648.0,133189.91546400002,0.022347896069053345
1093,40,410,460,199867.4818696,82.60867359999656,972.0,199784.873196,0.02540236383260083
1094,60,410,460,195768.53493825,94.4616022500004,952.0,195674.073336,0.02453469653493378
1095,80,410,460,195134.86150565,77.40814864999629,949.0,195057.45335700002,0.024285931446287424
1096,20,430,460,157180.82787015,23990.912406149986,648.0,133189.91546400002,0.022347896069053345
1097,40,430,460,199867.4818696,82.60867359999656,972.0,199784.873196,0.02540236383260083
1098,60,430,460,195768.53493825,94.4616022500004,952.0,195674.073336,0.02453469653493378
1099,80,430,460,195134.86150565,77.40814864999629,949.0,195057.45335700002,0.024285931446287424
1100,20,450,460,157180.82787015,23990.912406149986,648.0,133189.91546400002,0.022347896069053345
1101,40,450,460,199867.4818696,82.60867359999656,972.0,199784.873196,0.02540236383260083
1102,60,450,460,195768.53493825,94.4616022500004,952.0,195674.073336,0.02453469653493378
1103,80,450,460,195134.86150565,77.40814864999629,949.0,195057.45335700002,0.024285931446287424
1104,20,10,480,182892.38701165,26270.912345649995,762.0,156621.474666,0.021806655876814955
1105,40,10,480,207415.26526215003,25.412325150000925,1009.0,207389.85293700002,0.025842741219034713
1106,60,10,480,196767.11065475,65.33735374999924,957.0,196701.773301,0.024157311087906322
1107,80,10,480,200702.15946425003,95.12629625000227,976.0,200607.03316800002,0.0248065448707293
1108,20,30,480,182892.38701165,26270.912345649995,762.0,156621.474666,0.021806655876814955
1109,40,30,480,207415.26526215003,25.412325150000925,1009.0,207389.85293700002,0.025842741219034713
1110,60,30,480,196767.11065475,65.33735374999924,957.0,196701.773301,0.024157311087906322
1111,80,30,480,200702.15946425003,95.12629625000227,976.0,200607.03316800002,0.0248065448707293
1112,20,50,480,182892.38701165,26270.912345649995,762.0,156621.474666,0.021806655876814955
1113,40,50,480,207415.26526215003,25.412325150000925,1009.0,207389.85293700002,0.025842741219034713
1114,60,50,480,196767.11065475,65.33735374999924,957.0,196701.773301,0.024157311087906322
1115,80,50,480,200702.15946425003,95.12629625000227,976.0,200607.03316800002,0.0248065448707293
1116,20,70,480,182892.38701165,26270.912345649995,762.0,156621.474666,0.021806655876814955
1117,40,70,480,207415.26526215003,25.412325150000925,1009.0,207389.85293700002,0.025842741219034713
1118,60,70,480,196767.11065475,65.33735374999924,957.0,196701.773301,0.024157311087906322
1119,80,70,480,200702.15946425003,95.12629625000227,976.0,200607.03316800002,0.0248065448707293
1120,20,90,480,182892.38701165,26270.912345649995,762.0,156621.474666,0.021806655876814955
1121,40,90,480,207415.26526215003,25.412325150000925,1009.0,207389.85293700002,0.025842741219034713
1122,60,90,480,196767.11065475,65.33735374999924,957.0,196701.773301,0.024157311087906322
1123,80,90,480,200702.15946425003,95.12629625000227,976.0,200607.03316800002,0.0248065448707293
1124,20,110,480,182892.38701165,26270.912345649995,762.0,156621.474666,0.021806655876814955
1125,40,110,480,207415.26526215003,25.412325150000925,1009.0,207389.85293700002,0.025842741219034713
1126,60,110,480,196767.11065475,65.33735374999924,957.0,196701.773301,0.024157311087906322
1127,80,110,480,200702.15946425003,95.12629625000227,976.0,200607.03316800002,0.0248065448707293
1128,20,130,480,182892.38701165,26270.912345649995,762.0,156621.474666,0.021806655876814955
1129,40,130,480,207415.26526215003,25.412325150000925,1009.0,207389.85293700002,0.025842741219034713
1130,60,130,480,196767.11065475,65.33735374999924,957.0,196701.773301,0.024157311087906322
1131,80,130,480,200702.15946425003,95.12629625000227,976.0,200607.03316800002,0.0248065448707293
1132,20,150,480,182892.38701165,26270.912345649995,762.0,156621.474666,0.021806655876814955
1133,40,150,480,207415.26526215003,25.412325150000925,1009.0,207389.85293700002,0.025842741219034713
1134,60,150,480,196767.11065475,65.33735374999924,957.0,196701.773301,0.024157311087906322
1135,80,150,480,200702.15946425003,95.12629625000227,976.0,200607.03316800002,0.0248065448707293
1136,20,170,480,182892.38701165,26270.912345649995,762.0,156621.474666,0.021806655876814955
1137,40,170,480,207415.26526215003,25.412325150000925,1009.0,207389.85293700002,0.025842741219034713
1138,60,170,480,196767.11065475,65.33735374999924,957.0,196701.773301,0.024157311087906322
1139,80,170,480,200702.15946425003,95.12629625000227,976.0,200607.03316800002,0.0248065448707293
1140,20,190,480,182892.38701165,26270.912345649995,762.0,156621.474666,0.021806655876814955
1141,40,190,480,207415.26526215003,25.412325150000925,1009.0,207389.85293700002,0.025842741219034713
1142,60,190,480,196767.11065475,65.33735374999924,957.0,196701.773301,0.024157311087906322
1143,80,190,480,200702.15946425003,95.12629625000227,976.0,200607.03316800002,0.0248065448707293
1144,20,210,480,182892.38701165,26270.912345649995,762.0,156621.474666,0.021806655876814955
1145,40,210,480,207415.26526215003,25.412325150000925,1009.0,207389.85293700002,0.025842741219034713
1146,60,210,480,196767.11065475,65.33735374999924,957.0,196701.773301,0.024157311087906322
1147,80,210,480,200702.15946425003,95.12629625000227,976.0,200607.03316800002,0.0248065448707293
1148,20,230,480,182892.38701165,26270.912345649995,762.0,156621.474666,0.021806655876814955
1149,40,230,480,207415.26526215003,25.412325150000925,1009.0,207389.85293700002,0.025842741219034713
1150,60,230,480,196767.11065475,65.33735374999924,957.0,196701.773301,0.024157311087906322
1151,80,230,480,200702.15946425003,95.12629625000227,976.0,200607.03316800002,0.0248065448707293
1152,20,250,480,182892.38701165,26270.912345649995,762.0,156621.474666,0.021806655876814955
1153,40,250,480,207415.26526215003,25.412325150000925,1009.0,207389.85293700002,0.025842741219034713
1154,60,250,480,196767.11065475,65.33735374999924,957.0,196701.773301,0.024157311087906322
1155,80,250,480,200702.15946425003,95.12629625000227,976.0,200607.03316800002,0.0248065448707293
1156,20,270,480,182892.38701165,26270.912345649995,762.0,156621.474666,0.021806655876814955
1157,40,270,480,207415.26526215003,25.412325150000925,1009.0,207389.85293700002,0.025842741219034713
1158,60,270,480,196767.11065475,65.33735374999924,957.0,196701.773301,0.024157311087906322
1159,80,270,480,200702.15946425003,95.12629625000227,976.0,200607.03316800002,0.0248065448707293
1160,20,290,480,182892.38701165,26270.912345649995,762.0,156621.474666,0.021806655876814955
1161,40,290,480,207415.26526215003,25.412325150000925,1009.0,207389.85293700002,0.025842741219034713
1162,60,290,480,196767.11065475,65.33735374999924,957.0,196701.773301,0.024157311087906322
1163,80,290,480,200702.15946425003,95.12629625000227,976.0,200607.03316800002,0.0248065448707293
1164,20,310,480,182892.38701165,26270.912345649995,762.0,156621.474666,0.021806655876814955
1165,40,310,480,207415.26526215003,25.412325150000925,1009.0,207389.85293700002,0.025842741219034713
1166,60,310,480,196767.11065475,65.33735374999924,957.0,196701.773301,0.024157311087906322
1167,80,310,480,200702.15946425003,95.12629625000227,976.0,200607.03316800002,0.0248065448707293
1168,20,330,480,182892.38701165,26270.912345649995,762.0,156621.474666,0.021806655876814955
1169,40,330,480,207415.26526215003,25.412325150000925,1009.0,207389.85293700002,0.025842741219034713
1170,60,330,480,196767.11065475,65.33735374999924,957.0,196701.773301,0.024157311087906322
1171,80,330,480,200702.15946425003,95.12629625000227,976.0,200607.03316800002,0.0248065448707293
1172,20,350,480,182892.38701165,26270.912345649995,762.0,156621.474666,0.021806655876814955
1173,40,350,480,207415.26526215003,25.412325150000925,1009.0,207389.85293700002,0.025842741219034713
1174,60,350,480,196767.11065475,65.33735374999924,957.0,196701.773301,0.024157311087906322
1175,80,350,480,200702.15946425003,95.12629625000227,976.0,200607.03316800002,0.0248065448707293
1176,20,370,480,182892.38701165,26270.912345649995,762.0,156621.474666,0.021806655876814955
1177,40,370,480,207415.26526215003,25.412325150000925,1009.0,207389.85293700002,0.025842741219034713
1178,60,370,480,196767.11065475,65.33735374999924,957.0,196701.773301,0.024157311087906322
1179,80,370,480,200702.15946425003,95.12629625000227,976.0,200607.03316800002,0.0248065448707293
1180,20,390,480,182892.38701165,26270.912345649995,762.0,156621.474666,0.021806655876814955
1181,40,390,480,207415.26526215003,25.412325150000925,1009.0,207389.85293700002,0.025842741219034713
1182,60,390,480,196767.11065475,65.33735374999924,957.0,196701.773301,0.024157311087906322
1183,80,390,480,200702.15946425003,95.12629625000227,976.0,200607.03316800002,0.0248065448707293
1184,20,410,480,182892.38701165,26270.912345649995,762.0,156621.474666,0.021806655876814955
1185,40,410,480,207415.26526215003,25.412325150000925,1009.0,207389.85293700002,0.025842741219034713
1186,60,410,480,196767.11065475,65.33735374999924,957.0,196701.773301,0.024157311087906322
1187,80,410,480,200702.15946425003,95.12629625000227,976.0,200607.03316800002,0.0248065448707293
1188,20,430,480,182892.38701165,26270.912345649995,762.0,156621.474666,0.021806655876814955
1189,40,430,480,207415.26526215003,25.412325150000925,1009.0,207389.85293700002,0.025842741219034713
1190,60,430,480,196767.11065475,65.33735374999924,957.0,196701.773301,0.024157311087906322
1191,80,430,480,200702.15946425003,95.12629625000227,976.0,200607.03316800002,0.0248065448707293
1192,20,450,480,182892.38701165,26270.912345649995,762.0,156621.474666,0.021806655876814955
1193,40,450,480,207415.26526215003,25.412325150000925,1009.0,207389.85293700002,0.025842741219034713
1194,60,450,480,196767.11065475,65.33735374999924,957.0,196701.773301,0.024157311087906322
1195,80,450,480,200702.15946425003,95.12629625000227,976.0,200607.03316800002,0.0248065448707293
1196,20,470,480,182892.38701165,26270.912345649995,762.0,156621.474666,0.021806655876814955
1197,40,470,480,207415.26526215003,25.412325150000925,1009.0,207389.85293700002,0.025842741219034713
1198,60,470,480,196767.11065475,65.33735374999924,957.0,196701.773301,0.024157311087906322
1199,80,470,480,200702.15946425003,95.12629625000227,976.0,200607.03316800002,0.0248065448707293
1200,20,10,500,131100.77593695,18259.31977994999,549.0,112841.45615700001,0.014720383260240017
1201,40,10,500,158976.19460515003,93.7800161499988,773.0,158882.41458900002,0.019231774904037883
1202,60,10,500,152565.13411435,54.45930834999672,742.0,152510.674806,0.017121080034937182
1203,80,10,500,160561.8501538,35.115620800001125,781.0,160526.734533,0.018495574831152668
1204,20,30,500,131100.77593695,18259.31977994999,549.0,112841.45615700001,0.014720383260240017
1205,40,30,500,158976.19460515003,93.7800161499988,773.0,158882.41458900002,0.019231774904037883
1206,60,30,500,152565.13411435,54.45930834999672,742.0,152510.674806,0.017121080034937182
1207,80,30,500,160561.8501538,35.115620800001125,781.0,160526.734533,0.018495574831152668
1208,20,50,500,131100.77593695,18259.31977994999,549.0,112841.45615700001,0.014720383260240017
1209,40,50,500,158976.19460515003,93.7800161499988,773.0,158882.41458900002,0.019231774904037883
1210,60,50,500,152565.13411435,54.45930834999672,742.0,152510.674806,0.017121080034937182
1211,80,50,500,160561.8501538,35.115620800001125,781.0,160526.734533,0.018495574831152668
1212,20,70,500,131100.77593695,18259.31977994999,549.0,112841.45615700001,0.014720383260240017
1213,40,70,500,158976.19460515003,93.7800161499988,773.0,158882.41458900002,0.019231774904037883
1214,60,70,500,152565.13411435,54.45930834999672,742.0,152510.674806,0.017121080034937182
1215,80,70,500,160561.8501538,35.115620800001125,781.0,160526.734533,0.018495574831152668
1216,20,90,500,131100.77593695,18259.31977994999,549.0,112841.45615700001,0.014720383260240017
1217,40,90,500,158976.19460515003,93.7800161499988,773.0,158882.41458900002,0.019231774904037883
1218,60,90,500,152565.13411435,54.45930834999672,742.0,152510.674806,0.017121080034937182
1219,80,90,500,160561.8501538,35.115620800001125,781.0,160526.734533,0.018495574831152668
1220,20,110,500,131100.77593695,18259.31977994999,549.0,112841.45615700001,0.014720383260240017
1221,40,110,500,158976.19460515003,93.7800161499988,773.0,158882.41458900002,0.019231774904037883
1222,60,110,500,152565.13411435,54.45930834999672,742.0,152510.674806,0.017121080034937182
1223,80,110,500,160561.8501538,35.115620800001125,781.0,160526.734533,0.018495574831152668
1224,20,130,500,131100.77593695,18259.31977994999,549.0,112841.45615700001,0.014720383260240017
1225,40,130,500,158976.19460515003,93.7800161499988,773.0,158882.41458900002,0.019231774904037883
1226,60,130,500,152565.13411435,54.45930834999672,742.0,152510.674806,0.017121080034937182
1227,80,130,500,160561.8501538,35.115620800001125,781.0,160526.734533,0.018495574831152668
1228,20,150,500,131100.77593695,18259.31977994999,549.0,112841.45615700001,0.014720383260240017
1229,40,150,500,158976.19460515003,93.7800161499988,773.0,158882.41458900002,0.019231774904037883
1230,60,150,500,152565.13411435,54.45930834999672,742.0,152510.674806,0.017121080034937182
1231,80,150,500,160561.8501538,35.115620800001125,781.0,160526.734533,0.018495574831152668
1232,20,170,500,131100.77593695,18259.31977994999,549.0,112841.45615700001,0.014720383260240017
1233,40,170,500,158976.19460515003,93.7800161499988,773.0,158882.41458900002,0.019231774904037883
1234,60,170,500,152565.13411435,54.45930834999672,742.0,152510.674806,0.017121080034937182
1235,80,170,500,160561.8501538,35.115620800001125,781.0,160526.734533,0.018495574831152668
1236,20,190,500,131100.77593695,18259.31977994999,549.0,112841.45615700001,0.014720383260240017
1237,40,190,500,158976.19460515003,93.7800161499988,773.0,158882.41458900002,0.019231774904037883
1238,60,190,500,152565.13411435,54.45930834999672,742.0,152510.674806,0.017121080034937182
1239,80,190,500,160561.8501538,35.115620800001125,781.0,160526.734533,0.018495574831152668
1240,20,210,500,131100.77593695,18259.31977994999,549.0,112841.45615700001,0.014720383260240017
1241,40,210,500,158976.19460515003,93.7800161499988,773.0,158882.41458900002,0.019231774904037883
1242,60,210,500,152565.13411435,54.45930834999672,742.0,152510.674806,0.017121080034937182
1243,80,210,500,160561.8501538,35.115620800001125,781.0,160526.734533,0.018495574831152668
1244,20,230,500,131100.77593695,18259.31977994999,549.0,112841.45615700001,0.014720383260240017
1245,40,230,500,158976.19460515003,93.7800161499988,773.0,158882.41458900002,0.019231774904037883
1246,60,230,500,152565.13411435,54.45930834999672,742.0,152510.674806,0.017121080034937182
1247,80,230,500,160561.8501538,35.115620800001125,781.0,160526.734533,0.018495574831152668
1248,20,250,500,131100.77593695,18259.31977994999,549.0,112841.45615700001,0.014720383260240017
1249,40,250,500,158976.19460515003,93.7800161499988,773.0,158882.41458900002,0.019231774904037883
1250,60,250,500,152565.13411435,54.45930834999672,742.0,152510.674806,0.017121080034937182
1251,80,250,500,160561.8501538,35.115620800001125,781.0,160526.734533,0.018495574831152668
1252,20,270,500,131100.77593695,18259.31977994999,549.0,112841.45615700001,0.014720383260240017
1253,40,270,500,158976.19460515003,93.7800161499988,773.0,158882.41458900002,0.019231774904037883
1254,60,270,500,152565.13411435,54.45930834999672,742.0,152510.674806,0.017121080034937182
1255,80,270,500,160561.8501538,35.115620800001125,781.0,160526.734533,0.018495574831152668
1256,20,290,500,131100.77593695,18259.31977994999,549.0,112841.45615700001,0.014720383260240017
1257,40,290,500,158976.19460515003,93.7800161499988,773.0,158882.41458900002,0.019231774904037883
1258,60,290,500,152565.13411435,54.45930834999672,742.0,152510.674806,0.017121080034937182
1259,80,290,500,160561.8501538,35.115620800001125,781.0,160526.734533,0.018495574831152668
1260,20,310,500,131100.77593695,18259.31977994999,549.0,112841.45615700001,0.014720383260240017
1261,40,310,500,158976.19460515003,93.7800161499988,773.0,158882.41458900002,0.019231774904037883
1262,60,310,500,152565.13411435,54.45930834999672,742.0,152510.674806,0.017121080034937182
1263,80,310,500,160561.8501538,35.115620800001125,781.0,160526.734533,0.018495574831152668
1264,20,330,500,131100.77593695,18259.31977994999,549.0,112841.45615700001,0.014720383260240017
1265,40,330,500,158976.19460515003,93.7800161499988,773.0,158882.41458900002,0.019231774904037883
1266,60,330,500,152565.13411435,54.45930834999672,742.0,152510.674806,0.017121080034937182
1267,80,330,500,160561.8501538,35.115620800001125,781.0,160526.734533,0.018495574831152668
1268,20,350,500,131100.77593695,18259.31977994999,549.0,112841.45615700001,0.014720383260240017
1269,40,350,500,158976.19460515003,93.7800161499988,773.0,158882.41458900002,0.019231774904037883
1270,60,350,500,152565.13411435,54.45930834999672,742.0,152510.674806,0.017121080034937182
1271,80,350,500,160561.8501538,35.115620800001125,781.0,160526.734533,0.018495574831152668
1272,20,370,500,131100.77593695,18259.31977994999,549.0,112841.45615700001,0.014720383260240017
1273,40,370,500,158976.19460515003,93.7800161499988,773.0,158882.41458900002,0.019231774904037883
1274,60,370,500,152565.13411435,54.45930834999672,742.0,152510.674806,0.017121080034937182
1275,80,370,500,160561.8501538,35.115620800001125,781.0,160526.734533,0.018495574831152668
1276,20,390,500,131100.77593695,18259.31977994999,549.0,112841.45615700001,0.014720383260240017
1277,40,390,500,158976.19460515003,93.7800161499988,773.0,158882.41458900002,0.019231774904037883
